from,to,amount
"Rhodothermus marinus SG0.5JP17-172","GH43_15",2
"Rhodothermus marinus SG0.5JP17-172","GH51",2
"Rhodothermus marinus SG0.5JP17-172","GT51",2
"Rhodothermus marinus SG0.5JP17-172","GT2",11
"Rhodothermus marinus SG0.5JP17-172","GH171",1
"Rhodothermus marinus SG0.5JP17-172","GH53",1
"Rhodothermus marinus SG0.5JP17-172","GT78",1
"Rhodothermus marinus SG0.5JP17-172","CE14",2
"Rhodothermus marinus SG0.5JP17-172","GH95",1
"Rhodothermus marinus SG0.5JP17-172","CBM35",1
"Rhodothermus marinus SG0.5JP17-172","GH130",6
"Rhodothermus marinus SG0.5JP17-172","GH10",2
"Rhodothermus marinus SG0.5JP17-172","CE20",1
"Rhodothermus marinus SG0.5JP17-172","GH147",1
"Rufibacter sp. DG15C","GH13_11",2
"Rufibacter sp. DG15C","GH23",3
"Rufibacter sp. DG15C","GH30_3",2
"Rufibacter sp. DG15C","GT3",1
"Rufibacter sp. DG15C","GH30_1",2
"Rufibacter sp. DG15C","CBM48",4
"Rufibacter sp. DG15C","GT4",15
"Rufibacter sp. DG15C","GH13_10",2
"Rufibacter sp. DG15C","GT28",1
"Rufibacter sp. DG15C","GT9",1
"Rufibacter sp. DG15C","GH144",1
"Rufibacter sp. DG15C","GH13_26",2
"Rufibacter sp. DG15C","GT20",1
"Rufibacter sp. DG15C","GH43_34",2
"Rufibacter sp. DG15C","GH125",1
"Rufibacter sp. DG15C","GH92",3
"Rufibacter sp. DG15C","CE11",1
"Rufibacter sp. DG15C","GH20",2
"Rufibacter sp. DG15C","GH15",1
"Rufibacter sp. DG15C","GH13",3
"Rufibacter sp. DG15C","GH13_8",2
"Rufibacter sp. DG15C","GH13_20",2
"Rufibacter sp. DG15C","GH13_36",2
"Rufibacter sp. DG15C","GH13_38",2
"Rufibacter sp. DG15C","GH43_28",2
"Rufibacter sp. DG15C","GH2",3
"Rufibacter sp. DG15C","GT5",1
"Rufibacter sp. DG15C","GH97",2
"Rufibacter sp. DG15C","GH37",1
"Rufibacter sp. DG15C","GH3",5
"Rufibacter sp. DG15C","CBM50",8
"Rufibacter sp. DG15C","GH77",1
"Rufibacter sp. DG15C","CE9",1
"Rufibacter sp. DG15C","GT51",5
"Rufibacter sp. DG15C","GT2",23
"Rufibacter sp. DG15C","GT19",1
"Rufibacter sp. DG15C","GH171",1
"Rufibacter sp. DG15C","CE4",1
"Rufibacter sp. DG15C","GH65",1
"Rufibacter sp. DG15C","CE14",1
"Rufibacter sp. DG15C","GT30",1
"Salinibacter ruber DSM 13855","GH13_11",2
"Salinibacter ruber DSM 13855","GH23",2
"Salinibacter ruber DSM 13855","CBM48",6
"Salinibacter ruber DSM 13855","GH13_9",2
"Salinibacter ruber DSM 13855","GT4",16
"Salinibacter ruber DSM 13855","GH13_10",2
"Salinibacter ruber DSM 13855","GT28",1
"Salinibacter ruber DSM 13855","GH113",1
"Salinibacter ruber DSM 13855","GT20",1
"Salinibacter ruber DSM 13855","GH16_3",2
"Salinibacter ruber DSM 13855","GT35",1
"Salinibacter ruber DSM 13855","GH20",1
"Salinibacter ruber DSM 13855","GH15",1
"Salinibacter ruber DSM 13855","GH13",3
"Salinibacter ruber DSM 13855","GH13_16",2
"Salinibacter ruber DSM 13855","GH13_20",4
"Salinibacter ruber DSM 13855","GH13_3",2
"Salinibacter ruber DSM 13855","GT1",1
"Salinibacter ruber DSM 13855","GH0",1
"Salinibacter ruber DSM 13855","GT5",1
"Salinibacter ruber DSM 13855","GH97",2
"Salinibacter ruber DSM 13855","GH18",1
"Salinibacter ruber DSM 13855","GH3",2
"Salinibacter ruber DSM 13855","CBM50",4
"Salinibacter ruber DSM 13855","GH77",1
"Salinibacter ruber DSM 13855","GT51",1
"Salinibacter ruber DSM 13855","GT2",9
"Salinibacter ruber DSM 13855","CE4",1
"Salinibacter ruber DSM 13855","CE14",1
"Salinibacter ruber M8","GH13_11",2
"Salinibacter ruber M8","GH23",2
"Salinibacter ruber M8","CBM48",5
"Salinibacter ruber M8","GH13_9",2
"Salinibacter ruber M8","GT4",23
"Salinibacter ruber M8","GH13_10",2
"Salinibacter ruber M8","GT20",1
"Salinibacter ruber M8","GH16_3",2
"Salinibacter ruber M8","GT35",1
"Salinibacter ruber M8","GH20",1
"Salinibacter ruber M8","GH15",1
"Salinibacter ruber M8","GH13",2
"Salinibacter ruber M8","GH13_16",2
"Salinibacter ruber M8","GH13_20",2
"Salinibacter ruber M8","GH13_3",2
"Salinibacter ruber M8","GT1",1
"Salinibacter ruber M8","GH0",1
"Salinibacter ruber M8","GT5",1
"Salinibacter ruber M8","GH97",1
"Salinibacter ruber M8","GH18",1
"Salinibacter ruber M8","GH3",2
"Salinibacter ruber M8","CBM50",4
"Salinibacter ruber M8","GH77",1
"Salinibacter ruber M8","GT51",1
"Salinibacter ruber M8","GT2",15
"Salinibacter ruber M8","GH171",1
"Salinibacter ruber M8","CE4",1
"Salinibacter ruber M8","CE14",1
"Sphingobacterium sp. 21","GH13_11",2
"Sphingobacterium sp. 21","GH23",2
"Sphingobacterium sp. 21","GH78",7
"Sphingobacterium sp. 21","GH5",1
"Sphingobacterium sp. 21","GH5_13",2
"Sphingobacterium sp. 21","GH13_23",2
"Sphingobacterium sp. 21","GH43_24",2
"Sphingobacterium sp. 21","GH172",1
"Sphingobacterium sp. 21","GH33",6
"Sphingobacterium sp. 21","GH123",1
"Sphingobacterium sp. 21","GH30_3",2
"Sphingobacterium sp. 21","CBM48",3
"Sphingobacterium sp. 21","GH13_9",4
"Sphingobacterium sp. 21","GT4",25
"Sphingobacterium sp. 21","GH143",1
"Sphingobacterium sp. 21","GH105",5
"Sphingobacterium sp. 21","GH13_10",4
"Sphingobacterium sp. 21","GH38",1
"Sphingobacterium sp. 21","GT28",1
"Sphingobacterium sp. 21","GH42",2
"Sphingobacterium sp. 21","GH43_8",2
"Sphingobacterium sp. 21","PL10_1",2
"Sphingobacterium sp. 21","GT9",5
"Sphingobacterium sp. 21","GH43_3",4
"Sphingobacterium sp. 21","GH144",1
"Sphingobacterium sp. 21","GH13_26",2
"Sphingobacterium sp. 21","GH106",4
"Sphingobacterium sp. 21","GH88",6
"Sphingobacterium sp. 21","GT20",2
"Sphingobacterium sp. 21","GH43_34",6
"Sphingobacterium sp. 21","GH116",1
"Sphingobacterium sp. 21","GH16_10",2
"Sphingobacterium sp. 21","GH16_3",2
"Sphingobacterium sp. 21","GH43_19",2
"Sphingobacterium sp. 21","GH125",1
"Sphingobacterium sp. 21","GH43_1",2
"Sphingobacterium sp. 21","GH92",12
"Sphingobacterium sp. 21","CE8",2
"Sphingobacterium sp. 21","GH43_29",4
"Sphingobacterium sp. 21","CE11",1
"Sphingobacterium sp. 21","GH140",1
"Sphingobacterium sp. 21","GH43_33",2
"Sphingobacterium sp. 21","GH20",5
"Sphingobacterium sp. 21","GH26",1
"Sphingobacterium sp. 21","GH15",1
"Sphingobacterium sp. 21","GH32",1
"Sphingobacterium sp. 21","GH13_16",4
"Sphingobacterium sp. 21","GH13_3",2
"Sphingobacterium sp. 21","GH146",2
"Sphingobacterium sp. 21","GH115",2
"Sphingobacterium sp. 21","GH43_12",4
"Sphingobacterium sp. 21","PL38",2
"Sphingobacterium sp. 21","CE7",1
"Sphingobacterium sp. 21","GH43_28",2
"Sphingobacterium sp. 21","GH29",13
"Sphingobacterium sp. 21","CBM13",1
"Sphingobacterium sp. 21","CBM6",2
"Sphingobacterium sp. 21","GH154",1
"Sphingobacterium sp. 21","GH36",2
"Sphingobacterium sp. 21","GH109",2
"Sphingobacterium sp. 21","GH2",16
"Sphingobacterium sp. 21","GT1",4
"Sphingobacterium sp. 21","GT0",5
"Sphingobacterium sp. 21","GH28",7
"Sphingobacterium sp. 21","CBM0",3
"Sphingobacterium sp. 21","CE12",2
"Sphingobacterium sp. 21","GH43_10",4
"Sphingobacterium sp. 21","PL1_2",6
"Sphingobacterium sp. 21","GH43_18",2
"Sphingobacterium sp. 21","GH73",3
"Sphingobacterium sp. 21","GH0",3
"Sphingobacterium sp. 21","GT5",2
"Sphingobacterium sp. 21","GH1",1
"Sphingobacterium sp. 21","PL22_2",2
"Sphingobacterium sp. 21","GT14",1
"Sphingobacterium sp. 21","GH97",1
"Sphingobacterium sp. 21","GH18",1
"Sphingobacterium sp. 21","GH37",1
"Sphingobacterium sp. 21","GH127",2
"Sphingobacterium sp. 21","GH3",4
"Sphingobacterium sp. 21","CBM50",6
"Sphingobacterium sp. 21","GH139",1
"Sphingobacterium sp. 21","GH31",3
"Sphingobacterium sp. 21","GH77",1
"Sphingobacterium sp. 21","CE9",2
"Sphingobacterium sp. 21","GH43",2
"Sphingobacterium sp. 21","GH43_26",2
"Sphingobacterium sp. 21","GH43_31",2
"Sphingobacterium sp. 21","PL42",1
"Sphingobacterium sp. 21","GH51",3
"Sphingobacterium sp. 21","GT51",5
"Sphingobacterium sp. 21","GT2",25
"Sphingobacterium sp. 21","GH142",1
"Sphingobacterium sp. 21","GH117",1
"Sphingobacterium sp. 21","GT19",1
"Sphingobacterium sp. 21","GH171",2
"Sphingobacterium sp. 21","CE19",1
"Sphingobacterium sp. 21","CE4",1
"Sphingobacterium sp. 21","CE14",1
"Sphingobacterium sp. 21","GH138",1
"Sphingobacterium sp. 21","GH95",5
"Sphingobacterium sp. 21","CBM35",1
"Sphingobacterium sp. 21","GH141",1
"Sphingobacterium sp. 21","GH130",3
"Sphingobacterium sp. 21","GH10",1
"Sphingobacterium sp. 21","CBM32",1
"Sphingobacterium sp. 21","GH25",1
"Sphingobacterium sp. 21","CE20",3
"Sphingobacterium sp. 21","GT30",1
"Spirosoma linguale DSM 74","GH13_11",2
"Spirosoma linguale DSM 74","CE6",2
"Spirosoma linguale DSM 74","GH23",8
"Spirosoma linguale DSM 74","GH78",5
"Spirosoma linguale DSM 74","GH5_13",2
"Spirosoma linguale DSM 74","GH5_36",2
"Spirosoma linguale DSM 74","GH43_24",2
"Spirosoma linguale DSM 74","GH33",3
"Spirosoma linguale DSM 74","GH30_3",2
"Spirosoma linguale DSM 74","GT3",1
"Spirosoma linguale DSM 74","CBM48",6
"Spirosoma linguale DSM 74","GH13_9",2
"Spirosoma linguale DSM 74","CBM38",1
"Spirosoma linguale DSM 74","GT4",32
"Spirosoma linguale DSM 74","GH105",3
"Spirosoma linguale DSM 74","GH13_10",6
"Spirosoma linguale DSM 74","GT28",1
"Spirosoma linguale DSM 74","GH42",1
"Spirosoma linguale DSM 74","GH43_8",4
"Spirosoma linguale DSM 74","PL35",1
"Spirosoma linguale DSM 74","GT9",8
"Spirosoma linguale DSM 74","GH144",1
"Spirosoma linguale DSM 74","GH13_26",4
"Spirosoma linguale DSM 74","GH106",3
"Spirosoma linguale DSM 74","GH88",3
"Spirosoma linguale DSM 74","GT20",1
"Spirosoma linguale DSM 74","GH43_34",2
"Spirosoma linguale DSM 74","GH116",1
"Spirosoma linguale DSM 74","CBM57",1
"Spirosoma linguale DSM 74","CE15",3
"Spirosoma linguale DSM 74","GH16",2
"Spirosoma linguale DSM 74","GH16_3",4
"Spirosoma linguale DSM 74","GT35",1
"Spirosoma linguale DSM 74","GH125",1
"Spirosoma linguale DSM 74","GH43_1",2
"Spirosoma linguale DSM 74","GH92",4
"Spirosoma linguale DSM 74","CE8",1
"Spirosoma linguale DSM 74","CE11",1
"Spirosoma linguale DSM 74","GH140",1
"Spirosoma linguale DSM 74","GH43_33",2
"Spirosoma linguale DSM 74","GH20",8
"Spirosoma linguale DSM 74","GH26",2
"Spirosoma linguale DSM 74","GH8",1
"Spirosoma linguale DSM 74","GH32",1
"Spirosoma linguale DSM 74","GH13",3
"Spirosoma linguale DSM 74","GH13_16",4
"Spirosoma linguale DSM 74","GH13_3",2
"Spirosoma linguale DSM 74","GH13_31",2
"Spirosoma linguale DSM 74","GH13_36",2
"Spirosoma linguale DSM 74","GH13_38",2
"Spirosoma linguale DSM 74","GH146",1
"Spirosoma linguale DSM 74","GH115",1
"Spirosoma linguale DSM 74","GH43_12",2
"Spirosoma linguale DSM 74","PL38",2
"Spirosoma linguale DSM 74","CBM3",2
"Spirosoma linguale DSM 74","CE7",1
"Spirosoma linguale DSM 74","GH43_28",2
"Spirosoma linguale DSM 74","GH29",5
"Spirosoma linguale DSM 74","CBM13",2
"Spirosoma linguale DSM 74","GH9",2
"Spirosoma linguale DSM 74","CBM6",5
"Spirosoma linguale DSM 74","PL33_1",4
"Spirosoma linguale DSM 74","GH133",1
"Spirosoma linguale DSM 74","GH154",1
"Spirosoma linguale DSM 74","GH36",1
"Spirosoma linguale DSM 74","GH109",3
"Spirosoma linguale DSM 74","GH2",6
"Spirosoma linguale DSM 74","GT1",3
"Spirosoma linguale DSM 74","GT0",7
"Spirosoma linguale DSM 74","GH28",4
"Spirosoma linguale DSM 74","CE12",2
"Spirosoma linguale DSM 74","GH43_10",4
"Spirosoma linguale DSM 74","GH0",4
"Spirosoma linguale DSM 74","GT5",1
"Spirosoma linguale DSM 74","CE0",1
"Spirosoma linguale DSM 74","GH1",5
"Spirosoma linguale DSM 74","CBM67",2
"Spirosoma linguale DSM 74","GT14",1
"Spirosoma linguale DSM 74","GH97",4
"Spirosoma linguale DSM 74","GT26",3
"Spirosoma linguale DSM 74","GH18",2
"Spirosoma linguale DSM 74","GH37",2
"Spirosoma linguale DSM 74","GH67",1
"Spirosoma linguale DSM 74","GH43_7",2
"Spirosoma linguale DSM 74","GH127",1
"Spirosoma linguale DSM 74","GH3",4
"Spirosoma linguale DSM 74","PL0",1
"Spirosoma linguale DSM 74","CBM50",9
"Spirosoma linguale DSM 74","GH31",1
"Spirosoma linguale DSM 74","GH77",2
"Spirosoma linguale DSM 74","CE9",2
"Spirosoma linguale DSM 74","GH43_15",2
"Spirosoma linguale DSM 74","GH43_17",2
"Spirosoma linguale DSM 74","GH43_26",4
"Spirosoma linguale DSM 74","GH51",1
"Spirosoma linguale DSM 74","GT51",5
"Spirosoma linguale DSM 74","GT2",55
"Spirosoma linguale DSM 74","GH117",2
"Spirosoma linguale DSM 74","GH30_4",2
"Spirosoma linguale DSM 74","GT19",1
"Spirosoma linguale DSM 74","GH171",2
"Spirosoma linguale DSM 74","GH53",1
"Spirosoma linguale DSM 74","CE19",1
"Spirosoma linguale DSM 74","GH44",1
"Spirosoma linguale DSM 74","CE4",1
"Spirosoma linguale DSM 74","GH65",1
"Spirosoma linguale DSM 74","CE14",1
"Spirosoma linguale DSM 74","GH95",3
"Spirosoma linguale DSM 74","CBM35",1
"Spirosoma linguale DSM 74","GH130",3
"Spirosoma linguale DSM 74","GH10",5
"Spirosoma linguale DSM 74","GH25",1
"Spirosoma linguale DSM 74","CE20",5
"Spirosoma linguale DSM 74","CBM51",3
"Spirosoma linguale DSM 74","GT30",1
"Spirosoma linguale DSM 74","GH39",2
"Spirosoma sp. CJU-R4","GH13_11",2
"Spirosoma sp. CJU-R4","CE6",1
"Spirosoma sp. CJU-R4","GH23",6
"Spirosoma sp. CJU-R4","GH78",2
"Spirosoma sp. CJU-R4","GH5_13",4
"Spirosoma sp. CJU-R4","GH5_55",2
"Spirosoma sp. CJU-R4","GH43_24",2
"Spirosoma sp. CJU-R4","GT3",1
"Spirosoma sp. CJU-R4","CBM48",5
"Spirosoma sp. CJU-R4","GH13_9",2
"Spirosoma sp. CJU-R4","GH76",1
"Spirosoma sp. CJU-R4","GT4",31
"Spirosoma sp. CJU-R4","GH143",1
"Spirosoma sp. CJU-R4","GH105",2
"Spirosoma sp. CJU-R4","GH13_10",2
"Spirosoma sp. CJU-R4","GT28",1
"Spirosoma sp. CJU-R4","GT11",1
"Spirosoma sp. CJU-R4","PL35",1
"Spirosoma sp. CJU-R4","GH113",1
"Spirosoma sp. CJU-R4","GT9",5
"Spirosoma sp. CJU-R4","GH144",1
"Spirosoma sp. CJU-R4","GH27",1
"Spirosoma sp. CJU-R4","GH13_26",2
"Spirosoma sp. CJU-R4","GH106",1
"Spirosoma sp. CJU-R4","GH88",1
"Spirosoma sp. CJU-R4","CBM4",4
"Spirosoma sp. CJU-R4","GH43_34",2
"Spirosoma sp. CJU-R4","CE15",1
"Spirosoma sp. CJU-R4","GH16_3",4
"Spirosoma sp. CJU-R4","GH125",1
"Spirosoma sp. CJU-R4","GH43_1",2
"Spirosoma sp. CJU-R4","GH92",3
"Spirosoma sp. CJU-R4","CE8",1
"Spirosoma sp. CJU-R4","GH140",1
"Spirosoma sp. CJU-R4","GH20",4
"Spirosoma sp. CJU-R4","GH26",1
"Spirosoma sp. CJU-R4","GH8",1
"Spirosoma sp. CJU-R4","GH32",2
"Spirosoma sp. CJU-R4","GH13",2
"Spirosoma sp. CJU-R4","GH13_3",2
"Spirosoma sp. CJU-R4","GH13_31",2
"Spirosoma sp. CJU-R4","GH13_38",2
"Spirosoma sp. CJU-R4","GH146",1
"Spirosoma sp. CJU-R4","GH115",1
"Spirosoma sp. CJU-R4","GH43_12",2
"Spirosoma sp. CJU-R4","GH35",1
"Spirosoma sp. CJU-R4","PL12_3",2
"Spirosoma sp. CJU-R4","GH43_28",2
"Spirosoma sp. CJU-R4","GT105",1
"Spirosoma sp. CJU-R4","GH29",8
"Spirosoma sp. CJU-R4","GH43_5",2
"Spirosoma sp. CJU-R4","CBM13",1
"Spirosoma sp. CJU-R4","GH9",2
"Spirosoma sp. CJU-R4","CBM6",2
"Spirosoma sp. CJU-R4","GH154",1
"Spirosoma sp. CJU-R4","GH36",1
"Spirosoma sp. CJU-R4","GH109",1
"Spirosoma sp. CJU-R4","GH2",3
"Spirosoma sp. CJU-R4","GT1",1
"Spirosoma sp. CJU-R4","GT0",5
"Spirosoma sp. CJU-R4","GH28",2
"Spirosoma sp. CJU-R4","GH43_10",2
"Spirosoma sp. CJU-R4","GH0",5
"Spirosoma sp. CJU-R4","GT5",1
"Spirosoma sp. CJU-R4","GH1",4
"Spirosoma sp. CJU-R4","CBM67",2
"Spirosoma sp. CJU-R4","GH97",1
"Spirosoma sp. CJU-R4","GH18",2
"Spirosoma sp. CJU-R4","GH37",1
"Spirosoma sp. CJU-R4","GH67",1
"Spirosoma sp. CJU-R4","GH3",5
"Spirosoma sp. CJU-R4","PL0",1
"Spirosoma sp. CJU-R4","CBM50",6
"Spirosoma sp. CJU-R4","GH77",1
"Spirosoma sp. CJU-R4","CE9",1
"Spirosoma sp. CJU-R4","GH43",1
"Spirosoma sp. CJU-R4","GH43_26",2
"Spirosoma sp. CJU-R4","GH51",2
"Spirosoma sp. CJU-R4","GT51",4
"Spirosoma sp. CJU-R4","GT2",49
"Spirosoma sp. CJU-R4","GH142",1
"Spirosoma sp. CJU-R4","GH30_4",2
"Spirosoma sp. CJU-R4","GT19",1
"Spirosoma sp. CJU-R4","GH171",1
"Spirosoma sp. CJU-R4","GH89",1
"Spirosoma sp. CJU-R4","CE4",2
"Spirosoma sp. CJU-R4","GH65",2
"Spirosoma sp. CJU-R4","CE14",1
"Spirosoma sp. CJU-R4","GH130",2
"Spirosoma sp. CJU-R4","GH10",3
"Spirosoma sp. CJU-R4","CBM32",2
"Spirosoma sp. CJU-R4","GH25",1
"Spirosoma sp. CJU-R4","CE20",2
"Spirosoma sp. CJU-R4","GH147",1
"Spirosoma sp. CJU-R4","CBM51",1
"Spirosoma sp. CJU-R4","GT30",1
"Spirosoma sp. CJU-R4","GH39",1
"Spirosoma sp. KCTC 42546","GH13_11",2
"Spirosoma sp. KCTC 42546","CE6",2
"Spirosoma sp. KCTC 42546","GH23",8
"Spirosoma sp. KCTC 42546","GH78",8
"Spirosoma sp. KCTC 42546","GH5_13",4
"Spirosoma sp. KCTC 42546","GH5_36",2
"Spirosoma sp. KCTC 42546","GH43_24",2
"Spirosoma sp. KCTC 42546","GH33",3
"Spirosoma sp. KCTC 42546","GH30_3",2
"Spirosoma sp. KCTC 42546","GT3",1
"Spirosoma sp. KCTC 42546","CBM48",7
"Spirosoma sp. KCTC 42546","GH13_9",2
"Spirosoma sp. KCTC 42546","CBM38",1
"Spirosoma sp. KCTC 42546","GT4",32
"Spirosoma sp. KCTC 42546","GH143",1
"Spirosoma sp. KCTC 42546","GH105",4
"Spirosoma sp. KCTC 42546","GH13_10",4
"Spirosoma sp. KCTC 42546","GT28",1
"Spirosoma sp. KCTC 42546","GH42",1
"Spirosoma sp. KCTC 42546","GH43_8",2
"Spirosoma sp. KCTC 42546","GT11",2
"Spirosoma sp. KCTC 42546","CBM47",1
"Spirosoma sp. KCTC 42546","PL35",1
"Spirosoma sp. KCTC 42546","GT9",5
"Spirosoma sp. KCTC 42546","GH144",2
"Spirosoma sp. KCTC 42546","GH137",1
"Spirosoma sp. KCTC 42546","GH27",2
"Spirosoma sp. KCTC 42546","GH13_26",2
"Spirosoma sp. KCTC 42546","GH106",3
"Spirosoma sp. KCTC 42546","GH88",3
"Spirosoma sp. KCTC 42546","GT8",1
"Spirosoma sp. KCTC 42546","GT20",1
"Spirosoma sp. KCTC 42546","CBM4",1
"Spirosoma sp. KCTC 42546","GH43_34",2
"Spirosoma sp. KCTC 42546","GH116",1
"Spirosoma sp. KCTC 42546","CE15",4
"Spirosoma sp. KCTC 42546","GH16_3",4
"Spirosoma sp. KCTC 42546","GT35",1
"Spirosoma sp. KCTC 42546","GH125",1
"Spirosoma sp. KCTC 42546","GH43_1",4
"Spirosoma sp. KCTC 42546","GH92",5
"Spirosoma sp. KCTC 42546","CE8",1
"Spirosoma sp. KCTC 42546","CE11",1
"Spirosoma sp. KCTC 42546","GH140",3
"Spirosoma sp. KCTC 42546","GH43_33",2
"Spirosoma sp. KCTC 42546","GH20",9
"Spirosoma sp. KCTC 42546","GH26",2
"Spirosoma sp. KCTC 42546","GH32",2
"Spirosoma sp. KCTC 42546","GH13",3
"Spirosoma sp. KCTC 42546","GH13_16",2
"Spirosoma sp. KCTC 42546","GH13_3",2
"Spirosoma sp. KCTC 42546","GH13_36",2
"Spirosoma sp. KCTC 42546","GH13_38",4
"Spirosoma sp. KCTC 42546","GH146",1
"Spirosoma sp. KCTC 42546","GH43_12",2
"Spirosoma sp. KCTC 42546","GH35",1
"Spirosoma sp. KCTC 42546","CBM3",2
"Spirosoma sp. KCTC 42546","CE7",1
"Spirosoma sp. KCTC 42546","GT105",1
"Spirosoma sp. KCTC 42546","GH29",7
"Spirosoma sp. KCTC 42546","CBM13",4
"Spirosoma sp. KCTC 42546","GH9",3
"Spirosoma sp. KCTC 42546","CBM6",10
"Spirosoma sp. KCTC 42546","GH46",1
"Spirosoma sp. KCTC 42546","GH154",1
"Spirosoma sp. KCTC 42546","GH36",2
"Spirosoma sp. KCTC 42546","GH109",2
"Spirosoma sp. KCTC 42546","GH2",8
"Spirosoma sp. KCTC 42546","GT1",2
"Spirosoma sp. KCTC 42546","GT0",7
"Spirosoma sp. KCTC 42546","GH28",5
"Spirosoma sp. KCTC 42546","CE12",1
"Spirosoma sp. KCTC 42546","GH43_10",4
"Spirosoma sp. KCTC 42546","PL1_2",4
"Spirosoma sp. KCTC 42546","GH43_18",2
"Spirosoma sp. KCTC 42546","GH0",11
"Spirosoma sp. KCTC 42546","GT5",1
"Spirosoma sp. KCTC 42546","CE0",1
"Spirosoma sp. KCTC 42546","GH1",4
"Spirosoma sp. KCTC 42546","CBM67",2
"Spirosoma sp. KCTC 42546","GH97",2
"Spirosoma sp. KCTC 42546","GT26",1
"Spirosoma sp. KCTC 42546","GH18",1
"Spirosoma sp. KCTC 42546","GH37",2
"Spirosoma sp. KCTC 42546","GH67",1
"Spirosoma sp. KCTC 42546","GH43_7",2
"Spirosoma sp. KCTC 42546","GH127",3
"Spirosoma sp. KCTC 42546","GH3",4
"Spirosoma sp. KCTC 42546","PL0",2
"Spirosoma sp. KCTC 42546","CBM50",13
"Spirosoma sp. KCTC 42546","GH139",1
"Spirosoma sp. KCTC 42546","GH31",1
"Spirosoma sp. KCTC 42546","GH77",1
"Spirosoma sp. KCTC 42546","CE9",2
"Spirosoma sp. KCTC 42546","GH43",1
"Spirosoma sp. KCTC 42546","GH43_17",2
"Spirosoma sp. KCTC 42546","GH43_26",2
"Spirosoma sp. KCTC 42546","GH51",1
"Spirosoma sp. KCTC 42546","GT51",5
"Spirosoma sp. KCTC 42546","GT2",50
"Spirosoma sp. KCTC 42546","GH142",1
"Spirosoma sp. KCTC 42546","GH30_4",2
"Spirosoma sp. KCTC 42546","GT19",1
"Spirosoma sp. KCTC 42546","GH171",3
"Spirosoma sp. KCTC 42546","CE19",1
"Spirosoma sp. KCTC 42546","GH158",1
"Spirosoma sp. KCTC 42546","CE4",2
"Spirosoma sp. KCTC 42546","GH65",1
"Spirosoma sp. KCTC 42546","CE14",1
"Spirosoma sp. KCTC 42546","GH138",1
"Spirosoma sp. KCTC 42546","GH95",4
"Spirosoma sp. KCTC 42546","GH141",1
"Spirosoma sp. KCTC 42546","GH130",3
"Spirosoma sp. KCTC 42546","GH10",3
"Spirosoma sp. KCTC 42546","CBM32",2
"Spirosoma sp. KCTC 42546","GH25",1
"Spirosoma sp. KCTC 42546","CE20",5
"Spirosoma sp. KCTC 42546","CBM51",2
"Spirosoma sp. KCTC 42546","GT30",1
"Spirosoma sp. KCTC 42546","GH39",5
"Spirosoma sp. KCTC 72228","GH13_11",4
"Spirosoma sp. KCTC 72228","CE6",2
"Spirosoma sp. KCTC 72228","GH23",8
"Spirosoma sp. KCTC 72228","GH78",5
"Spirosoma sp. KCTC 72228","GH5_13",2
"Spirosoma sp. KCTC 72228","GH5",1
"Spirosoma sp. KCTC 72228","GH5_36",2
"Spirosoma sp. KCTC 72228","GH43_24",2
"Spirosoma sp. KCTC 72228","GH33",2
"Spirosoma sp. KCTC 72228","GH30_3",2
"Spirosoma sp. KCTC 72228","GT3",1
"Spirosoma sp. KCTC 72228","CBM48",6
"Spirosoma sp. KCTC 72228","GH13_9",2
"Spirosoma sp. KCTC 72228","CBM38",1
"Spirosoma sp. KCTC 72228","GT4",35
"Spirosoma sp. KCTC 72228","GH105",3
"Spirosoma sp. KCTC 72228","GH13_10",4
"Spirosoma sp. KCTC 72228","GT28",1
"Spirosoma sp. KCTC 72228","GH42",1
"Spirosoma sp. KCTC 72228","GH43_8",2
"Spirosoma sp. KCTC 72228","GT11",1
"Spirosoma sp. KCTC 72228","CBM47",1
"Spirosoma sp. KCTC 72228","PL35",1
"Spirosoma sp. KCTC 72228","GT9",7
"Spirosoma sp. KCTC 72228","GH144",2
"Spirosoma sp. KCTC 72228","GH13_26",2
"Spirosoma sp. KCTC 72228","GH106",4
"Spirosoma sp. KCTC 72228","GH88",3
"Spirosoma sp. KCTC 72228","GT20",1
"Spirosoma sp. KCTC 72228","CBM4",1
"Spirosoma sp. KCTC 72228","GH43_34",4
"Spirosoma sp. KCTC 72228","GH116",1
"Spirosoma sp. KCTC 72228","CBM57",1
"Spirosoma sp. KCTC 72228","CE15",4
"Spirosoma sp. KCTC 72228","GH16_3",4
"Spirosoma sp. KCTC 72228","GT35",1
"Spirosoma sp. KCTC 72228","GH43_19",2
"Spirosoma sp. KCTC 72228","GH125",1
"Spirosoma sp. KCTC 72228","GH43_1",2
"Spirosoma sp. KCTC 72228","GH92",5
"Spirosoma sp. KCTC 72228","CE8",1
"Spirosoma sp. KCTC 72228","CE11",1
"Spirosoma sp. KCTC 72228","GH140",2
"Spirosoma sp. KCTC 72228","GH43_33",2
"Spirosoma sp. KCTC 72228","GH20",8
"Spirosoma sp. KCTC 72228","GH26",1
"Spirosoma sp. KCTC 72228","GH32",2
"Spirosoma sp. KCTC 72228","GH13",2
"Spirosoma sp. KCTC 72228","GH13_16",2
"Spirosoma sp. KCTC 72228","GH13_3",2
"Spirosoma sp. KCTC 72228","GH13_36",2
"Spirosoma sp. KCTC 72228","GH13_38",4
